,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
746,Atsuto,1274.38.00,−1575.32.00,2301.42.00,−1503.58.00,−134.50.00,surströmming,−1032.17.00,−483.58.00,5743.06.00,−90113.10.00,TRUE,FALSE,1037.15.00
747,Atsuto,245.17.00,−213.19.00,1288.22.00,−357.31.00,−469.17.00,surströmming,−686.41.00,942.24.00,5782.31.00,−89821.33.00,TRUE,FALSE,698.54.00
748,Jorg,213.46.00,1157.26.00,1337.08.00,−1375.33.00,880.41.00,mustard silt,440.33.00,516.20.00,5978.32.00,−90635.51.00,TRUE,FALSE,−1685.40.00
749,Bob,1545.38.00,−1244.55.00,1003.52.00,−368.20.00,−1406.17.00,surströmming,683.35.00,−361.11.00,6192.14.00,−89360.20.00,TRUE,FALSE,1446.02.00
750,Atsuto,221.54.00,188.18.00,1550.20.00,−228.00.00,747.23.00,mustard silt,−710.18.00,−864.02.00,6976.19.00,−89286.31.00,TRUE,FALSE,−339.29.00
751,Bob,1337.48.00,480.29.00,2249.14.00,−1204.40.00,1057.04.00,mustard silt,651.03.00,−1028.41.00,6046.16.00,−90338.23.00,FALSE,FALSE,−827.26.00
752,Jorg,870.59.00,−821.59.00,2016.55.00,−347.47.00,−142.42.00,surströmming,79.12.00,1558.44.00,5775.53.00,−90495.31.00,TRUE,FALSE,700.22.00
753,Jorg,599.06.00,−640.12.00,1027.38.00,−1270.02.00,−1408.26.00,mustard silt,1413.26.00,560.35.00,6001.17.00,−89537.23.00,FALSE,FALSE,769.42.00
754,Atsuto,1479.45.00,128.52.00,1249.24.00,−1126.58.00,283.31.00,mustard silt,295.06.00,−525.40.00,7010.17.00,−90518.52.00,FALSE,FALSE,−59.47.00
755,Jorg,1546.18.00,−1316.07.00,2653.33.00,−1571.28.00,−1229.47.00,surströmming,355.05.00,−1518.14.00,7107.18.00,−89267.01.00,TRUE,FALSE,1470.47.00
756,Bob,−731.36.00,882.13.00,1799.23.00,−200.48.00,608.22.00,mustard silt,813.54.00,−1245.36.00,7031.52.00,−90425.20.00,True dat,FALSE,−1251.25.00
757,Atsuto,−64.32.00,219.42.00,1037.46.00,−1053.12.00,816.29.00,mustard silt,791.28.00,−356.18.00,7095.33.00,−90172.49.00,FALSE,FALSE,−758.57.00
758,Bob,1338.12.00,−1309.25.00,1575.23.00,−1699.01.00,−1215.03.00,silt med onions,916.07.00,−382.05.00,5494.07.00,−90520.41.00,TRUE,FALSE,1353.48.00
759,Bob,365.42.00,1346.06.00,2447.13.00,−1584.43.00,1295.46.00,mustard silt,250.49.00,−108.40.00,5529.35.00,−89212.34.00,TRUE,FALSE,−1028.59.00
760,Atsuto,971.17.00,−1168.34.00,1991.39.00,−1679.45.00,−905.10.00,surströmming,297.45.00,−16.46.00,5854.49.00,−90045.21.00,TRUE,FALSE,705.42.00
761,Atsuto,1341.49.00,626.49.00,1649.56.00,−285.26.00,1379.01.00,curry silt,171.23.00,−130.07.00,6337.14.00,−89316.12.00,TRUE,FALSE,−926.43.00
762,Jorg,682.51.00,−769.42.00,2519.42.00,−233.09.00,−27.40.00,surströmming,533.13.00,707.45.00,5792.34.00,−89341.52.00,TRUE,FALSE,1538.57.00
763,Jorg,445.47.00,−285.13.00,2496.12.00,−1656.37.00,−627.29.00,mexicansk silt,435.48.00,−1150.32.00,6837.55.00,−89871.52.00,TRUE,FALSE,1333.17.00
764,Bob,759.49.00,1602.16.00,2039.12.00,−1285.53.00,193.40.00,mustard silt,−878.53.00,257.20.00,5565.16.00,−90576.11.00,TRUE,FALSE,−682.41.00
765,Bob,467.47.00,141.22.00,1806.39.00,−1638.02.00,311.01.00,mustard silt,842.07.00,−1358.00.00,6301.14.00,−90710.48.00,TRUE,FALSE,1256.13.00
766,Jorg,−1258.12.00,1306.01.00,2457.53.00,−1037.11.00,1540.43.00,mustard silt,15.04,645.33.00,6234.59.00,−90196.12.00,TRUE,FALSE,−601.41.00
767,Jorg,06.57,1519.01.00,1683.23.00,−122.42.00,10.29,mustard silt,454.02.00,82.09.00,6606.57.00,−90317.22.00,TRUE,FALSE,−1026.20.00
768,Jorg,−160.02.00,1628.04.00,2376.55.00,−1509.54.00,583.32.00,mustard silt,−325.52.00,664.49.00,6663.39.00,−90363.17.00,TRUE,FALSE,−700.42.00
769,Bob,663.36.00,−657.06.00,2189.14.00,−302.23.00,−1445.37.00,surströmming,−1375.05.00,288.40.00,5949.08.00,−90349.07.00,TRUE,FALSE,411.33.00
770,Bob,−274.16.00,167.58.00,1334.17.00,−612.35.00,702.39.00,mustard silt,411.34.00,−767.54.00,6897.36.00,−90060.06.00,TRUE,FALSE,−270.33.00
771,Atsuto,869.36.00,766.51.00,1434.48.00,−224.20.00,21.24,curry silt,−364.06.00,602.08.00,6825.53.00,−89395.08.00,TRUE,FALSE,−1325.47.00
772,Atsuto,1590.05.00,441.17.00,1272.10.00,−223.15.00,970.48.00,surströmming,−747.09.00,1343.48.00,6990.09.00,−90060.16.00,TRUE,FALSE,−361.27.00
773,Bob,1352.35.00,211.22.00,1437.55.00,−805.08.00,465.01.00,mustard silt,−1653.04.00,28.48.00,5722.35.00,−89202.42.00,FALSE,FALSE,−1327.06.00
774,Jorg,72.41.00,108.12.00,2514.53.00,−964.57.00,571.11.00,mustard silt,−86.17.00,−102.23.00,5568.09.00,−89381.18.00,FALSE,FALSE,−655.44.00
775,Jorg,836.12.00,741.35.00,1074.39.00,−1616.04.00,1631.29.00,mustard silt,−762.50.00,91.55.00,7072.11.00,−89928.19.00,TRUE,FALSE,−676.59.00
776,Bob,1324.45.00,423.22.00,2084.15.00,−822.10.00,931.25.00,silt med schnapps,93.23.00,857.58.00,5953.34.00,−90193.26.00,TRUE,FALSE,−1562.41.00
777,Atsuto,945.06.00,−936.06.00,1660.57.00,−239.34.00,−726.53.00,surströmming,−1142.27.00,1153.15.00,7015.55.00,−89759.37.00,TRUE,FALSE,897.07.00
778,Bob,1139.20.00,−686.56.00,2201.19.00,−702.07.00,−178.44.00,surströmming,972.16.00,−1337.38.00,6892.36.00,−89412.21.00,TRUE,FALSE,884.27.00
779,Bob,−1362.32.00,1162.04.00,2549.18.00,−151.52.00,1224.01.00,mustard silt,−828.52.00,−248.15.00,6978.32.00,−90116.08.00,TRUE,FALSE,−775.31.00
780,Atsuto,984.42.00,−516.48.00,1540.28.00,−299.09.00,−1470.06.00,surströmming,295.40.00,1312.40.00,6426.15.00,−90186.01.00,TRUE,FALSE,1151.12.00
781,Jorg,122.34.00,−164.19.00,2496.28.00,−825.22.00,−694.39.00,surströmming,−187.51.00,−1119.13.00,5576.30.00,−90463.40.00,FALSE,FALSE,163.56.00
782,Jorg,680.26.00,−836.13.00,2636.24.00,−916.04.00,−507.10.00,surströmming,1594.19.00,123.23.00,6981.00.00,−90611.29.00,FALSE,FALSE,1476.39.00
783,Bob,1033.45.00,843.52.00,1184.42.00,−257.17.00,190.50.00,mustard silt,−1176.34.00,−145.32.00,7003.21.00,−89660.49.00,TRUE,FALSE,−738.29.00
784,Atsuto,−115.56.00,1317.51.00,2400.39.00,−1593.21.00,1233.37.00,mustard silt,−522.11.00,−370.57.00,5836.48.00,−90123.34.00,TRUE,FALSE,−149.20.00
785,Jorg,32.50.00,−46.39.00,1044.53.00,−1342.50.00,−768.53.00,I can't believe that was once fish,160.33.00,162.37.00,6743.59.00,−89481.12.00,FALSE,FALSE,780.55.00
786,Bob,−947.12.00,933.50.00,2042.19.00,−559.21.00,721.53.00,mustard silt,1306.02.00,369.27.00,7029.55.00,−89520.22.00,TRUE,FALSE,−250.30.00
787,Jorg,652.48.00,−617.32.00,2530.23.00,−1253.10.00,−1358.35.00,old-fashioned silt,1194.52.00,1073.40.00,6048.31.00,−90486.09.00,FALSE,FALSE,41.36.00
788,Bob,257.40.00,−543.45.00,2583.32.00,−213.58.00,−1196.16.00,silt med onions,876.43.00,1004.26.00,5837.53.00,−89384.55.00,TRUE,FALSE,300.05.00
789,Bob,914.35.00,751.07.00,2603.13.00,−238.38.00,1652.28.00,mustard silt,845.44.00,936.42.00,6087.55.00,−90605.30.00,TRUE,FALSE,−157.37.00
790,Atsuto,1447.09.00,−50.33.00,2119.25.00,−1679.48.00,−111.12.00,curry silt,−1425.45.00,264.05.00,5799.17.00,−89649.41.00,TRUE,FALSE,−422.13.00
791,Jorg,1004.03.00,585.10.00,1295.34.00,−1210.02.00,1287.23.00,mustard silt,−1038.08.00,−242.12.00,6990.22.00,−90790.07.00,TRUE,FALSE,−502.15.00
792,Jorg,−453.59.00,355.41.00,1480.51.00,−1278.43.00,1115.38.00,mustard silt,−390.39.00,−1181.47.00,5519.47.00,−90535.03.00,TRUE,FALSE,−1687.58.00
793,Jorg,194.54.00,−175.43.00,2520.25.00,−1513.35.00,−719.43.00,surströmming,−374.17.00,1192.42.00,6504.11.00,−89989.54.00,TRUE,FALSE,461.35.00
794,Atsuto,1651.06.00,−1210.31.00,1386.07.00,−348.25.00,−1330.36.00,surströmming,09.23,−1620.26.00,6600.09.00,−89251.49.00,TRUE,FALSE,1080.01.00
795,Atsuto,1565.22.00,273.48.00,1610.50.00,−1679.36.00,602.22.00,silt med onions,−718.19.00,−1149.02.00,6556.06.00,−89218.03.00,TRUE,FALSE,−1428.36.00
796,Bob,85.35.00,152.49.00,1404.39.00,−123.35.00,336.11.00,surströmming,855.55.00,−239.11.00,6251.32.00,−90077.52.00,TRUE,FALSE,1100.23.00
797,Jorg,196.32.00,−96.27.00,2198.27.00,−1729.04.00,−878.28.00,surströmming,−312.14.00,1624.07.00,5808.12.00,−90762.47.00,TRUE,FALSE,382.16.00
798,Bob,447.28.00,−237.34.00,1778.33.00,−1205.29.00,−855.48.00,curry silt,881.15.00,−59.21.00,5936.43.00,−89260.34.00,FALSE,FALSE,226.02.00
799,Atsuto,1494.05.00,−1211.12.00,1944.34.00,−109.56.00,−1332.06.00,surströmming,−824.12.00,−444.59.00,6914.16.00,−89843.47.00,TRUE,FALSE,171.43.00
800,Jorg,640.05.00,785.42.00,2050.38.00,−1722.53.00,62.51.00,mustard silt,−734.33.00,−786.56.00,5578.03.00,−89985.20.00,TRUE,FALSE,−833.52.00
801,Jorg,606.51.00,−835.41.00,1690.40.00,−1598.58.00,−172.49.00,surströmming,−650.28.00,−642.07.00,6561.07.00,−90128.06.00,TRUE,FALSE,655.36.00
802,Bob,1258.58.00,663.38.00,1692.46.00,−877.30.00,1460.00.00,surströmming,392.26.00,1259.06.00,6800.44.00,−89536.14.00,TRUE,FALSE,−51.02.00
803,Bob,769.21.00,−522.15.00,1195.58.00,−224.13.00,−1148.57.00,surströmming,1179.57.00,−251.35.00,5559.56.00,−89282.43.00,TRUE,FALSE,205.27.00
804,Jorg,−421.45.00,412.34.00,2448.06.00,−1196.24.00,1240.47.00,mustard silt,−1079.53.00,−1514.50.00,6326.00.00,−90133.19.00,TRUE,FALSE,−425.50.00
805,Bob,205.53.00,1653.48.00,1292.28.00,−1662.08.00,307.02.00,mustard silt,335.26.00,−65.49.00,7018.28.00,−90081.21.00,TRUE,FALSE,−436.16.00
806,Atsuto,1096.35.00,861.12.00,2008.56.00,−1438.30.00,228.57.00,mustard silt,1126.05.00,−783.23.00,6385.47.00,−90110.50.00,TRUE,FALSE,−1348.56.00
807,Jorg,−842.10.00,1295.15.00,1226.52.00,−1553.34.00,1517.00.00,mustard silt,−24.52.00,1186.54.00,5869.57.00,−89614.05.00,TRUE,FALSE,−1236.10.00
808,Jorg,1398.52.00,275.10.00,2133.18.00,−1076.20.00,605.23.00,mustard silt,543.34.00,630.45.00,6553.18.00,−90381.17.00,FALSE,FALSE,−1163.38.00
809,Jorg,435.14.00,1171.25.00,1219.55.00,−1501.19.00,911.26.00,mustard silt,136.36.00,659.19.00,6431.39.00,−89282.13.00,TRUE,FALSE,−664.56.00
810,Jorg,1626.05.00,157.28.00,2658.08.00,−1552.38.00,346.26.00,mustard silt,426.13.00,195.03.00,6946.46.00,−90467.22.00,TRUE,FALSE,−1200.02.00
811,Jorg,568.26.00,1145.18.00,1947.07.00,−164.20.00,853.59.00,mustard silt,−310.14.00,−14.15.00,6540.24.00,−90705.41.00,TRUE,FALSE,−1136.58.00
812,Bob,1522.07.00,−29.52.00,2576.18.00,−822.39.00,−65.42.00,mustard silt,211.43.00,873.03.00,6303.22.00,−89446.19.00,FALSE,FALSE,−1442.11.00
813,Atsuto,182.34.00,33.55.00,2271.02.00,−1648.47.00,407.46.00,mustard silt,−299.29.00,316.52.00,6108.05.00,−89845.26.00,TRUE,FALSE,−280.18.00
814,Jorg,753.44.00,−1070.00.00,1920.17.00,−1622.50.00,−688.20.00,surströmming,−1571.51.00,−1634.23.00,6593.04.00,−89830.16.00,TRUE,FALSE,1452.08.00
815,Jorg,249.53.00,349.49.00,2307.35.00,−1178.42.00,769.37.00,mustard silt,−1623.04.00,−1090.54.00,6520.41.00,−90284.13.00,FALSE,FALSE,1437.56.00
816,Atsuto,−375.21.00,577.00.00,2370.15.00,−1183.56.00,1602.32.00,mustard silt,−202.40.00,−822.14.00,5640.31.00,−89556.28.00,TRUE,FALSE,−1475.25.00
817,Bob,1599.27.00,−256.30.00,2581.10.00,−171.08.00,−564.18.00,mexicansk silt,−112.26.00,37.16.00,6302.48.00,−90002.10.00,TRUE,FALSE,−904.13.00
818,Bob,1548.06.00,−279.45.00,1645.58.00,−1521.49.00,−615.27.00,surströmming,649.51.00,−789.40.00,5858.19.00,−90808.56.00,TRUE,FALSE,−608.36.00
819,Bob,36.01.00,1173.28.00,2637.45.00,−1752.31.00,915.57.00,mustard silt,406.22.00,1108.47.00,6662.20.00,−89583.32.00,TRUE,FALSE,−761.36.00
820,Bob,799.52.00,−777.15.00,2083.15.00,−1642.35.00,−44.16.00,surströmming,704.26.00,70.30.00,6984.44.00,−89381.05.00,TRUE,FALSE,508.49.00
821,Jorg,753.50.00,−894.40.00,1340.49.00,−1397.53.00,−302.35.00,old-fashioned silt,−938.17.00,−264.04.00,6156.21.00,−89931.21.00,TRUE,FALSE,334.59.00
822,Jorg,569.05.00,658.00.00,1914.33.00,−186.23.00,1447.35.00,old-fashioned silt,623.26.00,679.16.00,6844.21.00,−89489.44.00,TRUE,FALSE,−1120.39.00
823,Bob,807.23.00,1195.00.00,2008.03.00,−1453.00.00,963.19.00,mustard silt,−402.33.00,67.29.00,6828.52.00,−89367.53.00,TRUE,FALSE,−1651.33.00
824,Jorg,1084.36.00,1132.57.00,2574.37.00,−1528.11.00,826.49.00,mustard silt,−765.22.00,490.47.00,5820.03.00,−90227.17.00,TRUE,FALSE,−1665.11.00
825,Atsuto,−320.15.00,191.45.00,2654.14.00,−1425.08.00,755.00.00,mustard silt,−724.09.00,−69.41.00,6939.01.00,−89987.49.00,TRUE,FALSE,−244.48.00
826,Bob,503.04.00,1336.33.00,1363.38.00,−1435.50.00,1274.45.00,mustard silt,961.16.00,443.21.00,6900.16.00,−90457.47.00,TRUE,FALSE,−532.21.00
827,Jorg,326.53.00,1357.33.00,1701.04.00,−1525.25.00,1320.58.00,mustard silt,−975.35.00,664.22.00,6408.47.00,−90660.21.00,TRUE,FALSE,−1677.55.00
828,Jorg,1465.17.00,31.26.00,2512.31.00,−1642.13.00,69.10.00,mustard silt,1603.47.00,635.00.00,6997.45.00,−89655.25.00,TRUE,FALSE,−984.40.00
829,Bob,1395.58.00,−1348.20.00,1466.17.00,−665.07.00,−1300.40.00,mustard silt,−607.12.00,−1048.49.00,6981.16.00,−89845.43.00,FALSE,FALSE,856.06.00
830,Jorg,1148.47.00,−915.32.00,2212.14.00,−1754.04.00,−348.30.00,surströmming,723.35.00,150.41.00,5567.32.00,−89916.46.00,TRUE,FALSE,1362.40.00
831,Atsuto,1159.49.00,−964.20.00,2157.31.00,−1353.39.00,−789.00.00,surströmming,655.34.00,−770.03.00,7012.50.00,−89879.49.00,FALSE,FALSE,221.08.00
832,Atsuto,577.30.00,−842.30.00,1698.01.00,−319.29.00,−187.49.00,surströmming,1095.24.00,−631.05.00,6775.06.00,−89514.58.00,TRUE,FALSE,857.42.00
833,Jorg,678.00.00,−862.00.00,1055.14.00,−1235.34.00,−230.44.00,old-fashioned silt,390.34.00,26.40.00,7009.21.00,−90543.03.00,FALSE,FALSE,1397.23.00
834,Bob,828.12.00,−1080.27.00,1790.10.00,−1445.27.00,−1377.36.00,surströmming,−1245.53.00,1385.37.00,7018.51.00,−89561.22.00,FALSE,FALSE,945.59.00
835,Bob,1086.53.00,585.37.00,1352.38.00,−628.07.00,1288.22.00,mustard silt,1485.19.00,−1280.04.00,6316.01.00,−89476.15.00,FALSE,FALSE,−1329.24.00
836,Atsuto,1599.39.00,−1386.52.00,2044.42.00,−1524.36.00,−1385.27.00,surströmming,−1193.56.00,1035.45.00,5689.51.00,−90744.04.00,TRUE,FALSE,502.48.00
837,Jorg,249.57.00,−108.26.00,1074.11.00,−801.06.00,−571.42.00,silt med onions,667.13.00,221.48.00,5812.52.00,−89731.30.00,FALSE,FALSE,1657.21.00
838,Atsuto,449.01.00,−717.31.00,2572.07.00,−1246.19.00,−1578.32.00,old-fashioned silt,474.37.00,−1101.34.00,6289.31.00,−89792.56.00,FALSE,FALSE,1532.53.00
839,Jorg,1176.32.00,426.31.00,2546.40.00,−1247.10.00,938.21.00,mustard silt,355.10.00,1592.29.00,6395.43.00,−89397.03.00,TRUE,FALSE,−413.58.00
840,Bob,−1083.37.00,948.04.00,1515.36.00,−677.10.00,753.12.00,mustard silt,730.57.00,−268.00.00,6089.29.00,−90129.12.00,FALSE,FALSE,−1504.37.00
841,Jorg,1500.02.00,−1335.40.00,1394.06.00,−1218.53.00,−1272.47.00,mexicansk silt,−1633.36.00,−444.36.00,5512.46.00,−90472.29.00,FALSE,FALSE,1026.31.00
842,Bob,432.38.00,1177.47.00,2478.07.00,−608.01.00,925.28.00,mustard silt,1032.01.00,−124.20.00,5786.22.00,−89609.02.00,TRUE,FALSE,−998.21.00
843,Jorg,337.38.00,−577.29.00,2534.56.00,−1487.50.00,−1270.28.00,mexicansk silt,840.07.00,−124.27.00,6533.26.00,−90420.56.00,TRUE,FALSE,942.26.00
844,Bob,1236.02.00,−1337.28.00,2168.26.00,−242.37.00,−1276.45.00,surströmming,−697.55.00,−1158.26.00,6243.45.00,−89500.45.00,TRUE,FALSE,706.22.00
845,Atsuto,−20.27.00,1446.17.00,2478.31.00,−1338.34.00,1516.10.00,mustard silt,−778.53.00,−84.33.00,5846.36.00,−89302.46.00,TRUE,FALSE,−333.37.00
846,Atsuto,748.37.00,626.46.00,2497.24.00,−1226.08.00,1378.53.00,mustard silt,354.30.00,366.14.00,6238.19.00,−90745.15.00,TRUE,FALSE,−180.30.00
847,Jorg,1258.31.00,−1057.45.00,2272.04.00,−932.44.00,−661.24.00,curry silt,−829.56.00,−630.08.00,5742.12.00,−90804.50.00,FALSE,FALSE,216.08.00
848,Bob,465.07.00,−661.17.00,1112.37.00,−1198.45.00,−1454.48.00,mustard silt,796.41.00,−1003.19.00,5557.38.00,−89230.18.00,FALSE,FALSE,775.33.00
849,Bob,343.38.00,1195.06.00,2184.16.00,−374.26.00,963.32.00,mustard silt,423.29.00,−183.35.00,6814.12.00,−90123.12.00,TRUE,FALSE,−598.50.00
850,Atsuto,−969.04.00,438.22.00,2191.06.00,−1552.10.00,298.08.00,mustard silt,−1374.04.00,−57.03.00,6184.25.00,−89404.20.00,TRUE,FALSE,−1268.54.00
851,Bob,1030.06.00,729.38.00,1755.06.00,−1000.10.00,1605.13.00,surströmming,−1290.35.00,1310.15.00,6853.40.00,−90451.57.00,TRUE,FALSE,−1468.29.00
852,Bob,92.41.00,−178.35.00,2243.42.00,−553.33.00,−392.53.00,surströmming,842.53.00,953.43.00,6511.35.00,−89541.41.00,TRUE,FALSE,208.42.00
853,Bob,513.44.00,−507.37.00,2470.40.00,−1116.42.00,−1116.45.00,mustard silt,23.00,1242.09.00,6581.51.00,−89693.59.00,FALSE,FALSE,1386.57.00
854,Atsuto,1490.17.00,−1586.41.00,1633.47.00,−407.48.00,−159.22.00,surströmming,−1007.02.00,−58.20.00,6637.31.00,−89788.13.00,TRUE,FALSE,1491.54.00
855,Atsuto,1431.34.00,−188.27.00,1086.48.00,−1276.55.00,−747.43.00,surströmming,127.20.00,−1481.53.00,6363.09.00,−89774.45.00,FALSE,FALSE,780.48.00
856,Jorg,961.36.00,−932.07.00,1849.27.00,−1616.16.00,−1051.16.00,surströmming,1258.45.00,1316.28.00,6420.01.00,−90395.05.00,FALSE,FALSE,150.48.00
857,Bob,987.26.00,1021.36.00,1148.05.00,−225.13.00,581.50.00,mustard silt,−1438.33.00,−1659.42.00,6589.06.00,−90497.29.00,TRUE,FALSE,−1406.45.00
858,Atsuto,−167.36.00,65.26.00,1702.20.00,−256.38.00,810.13.00,mustard silt,518.03.00,−20.04.00,5651.48.00,−90208.46.00,TRUE,FALSE,−1416.22.00
859,Atsuto,653.39.00,−572.34.00,2566.59.00,−1071.04.00,−1592.46.00,surströmming,827.20.00,−725.14.00,5591.10.00,−90770.20.00,FALSE,FALSE,102.23.00
860,Atsuto,805.06.00,−1031.45.00,2525.08.00,−1227.02.00,−604.10.00,curry silt,−292.01.00,97.54.00,6651.36.00,−90616.01.00,FALSE,FALSE,991.48.00
861,Jorg,1347.38.00,−1428.23.00,1631.30.00,−154.49.00,−1476.47.00,surströmming,193.10.00,−333.19.00,6408.35.00,−89719.07.00,TRUE,FALSE,1021.01.00
862,Bob,−78.47.00,79.59.00,2215.54.00,−191.47.00,509.05.00,mustard silt,−665.44.00,−274.46.00,6522.34.00,−90569.44.00,TRUE,FALSE,−1715.42.00
863,Bob,1060.32.00,−957.24.00,1927.03.00,−1563.40.00,−773.45.00,surströmming,−1099.37.00,−1187.51.00,6363.24.00,−90086.35.00,TRUE,FALSE,971.50.00
864,Jorg,546.33.00,1036.15.00,1831.10.00,−1652.31.00,614.05.00,mustard silt,−251.21.00,−1638.05.00,6442.43.00,−90159.46.00,TRUE,FALSE,−623.38.00
865,Jorg,461.10.00,45.48.00,2324.14.00,−1644.27.00,100.46.00,old-fashioned silt,717.43.00,−458.23.00,6899.00.00,−89296.27.00,TRUE,FALSE,350.57.00
866,Bob,−1218.18.00,1013.43.00,1451.42.00,−679.45.00,897.39.00,mustard silt,−300.44.00,−57.45.00,7024.38.00,−90566.09.00,TRUE,FALSE,−775.05.00
867,Bob,−1289.22.00,1441.24.00,2038.37.00,−334.07.00,172.53.00,mustard silt,−1357.36.00,258.20.00,5520.25.00,−90740.23.00,TRUE,FALSE,−703.55.00
868,Jorg,−303.14.00,1511.45.00,1308.45.00,−1259.00.00,1660.11.00,mustard silt,−675.05.00,−422.13.00,5849.27.00,−89694.44.00,TRUE,FALSE,−898.53.00
869,Atsuto,165.50.00,−530.12.00,1533.59.00,−172.34.00,−167.03.00,surströmming,−138.38.00,1371.45.00,6404.03.00,−90387.37.00,TRUE,FALSE,180.06.00
870,Atsuto,325.50.00,−587.51.00,2051.06.00,−1643.29.00,−1626.25.00,surströmming,−1028.50.00,361.23.00,7063.38.00,−90515.10.00,TRUE,FALSE,110.17.00
871,Bob,316.09.00,−246.33.00,2021.43.00,−1477.09.00,−1208.40.00,surströmming,276.26.00,−493.40.00,7099.35.00,−90115.19.00,FALSE,FALSE,1277.22.00
872,Bob,70.51.00,−215.17.00,1508.57.00,−984.45.00,−473.36.00,mustard silt,−1624.00.00,83.29.00,6011.40.00,−90076.05.00,FALSE,FALSE,1248.28.00
873,Bob,1403.50.00,−1318.34.00,1521.16.00,−869.38.00,−1568.19.00,surströmming,96.36.00,−700.17.00,5902.17.00,−89518.58.00,TRUE,FALSE,444.00.00
874,Atsuto,879.03.00,−627.41.00,1943.14.00,−1556.03.00,−1380.54.00,surströmming,−1383.14.00,249.09.00,6913.26.00,−90685.02.00,TRUE,FALSE,1067.04.00
875,Atsuto,654.57.00,1016.29.00,2115.55.00,−1574.26.00,570.37.00,mustard silt,1197.00.00,407.28.00,6991.15.00,−89816.03.00,TRUE,FALSE,−58.06.00
876,Jorg,978.41.00,−1015.28.00,2462.56.00,−1532.16.00,−568.21.00,silt med schnapps,−707.29.00,1363.20.00,5565.22.00,−89942.23.00,TRUE,FALSE,1311.18.00
877,Bob,522.39.00,−414.25.00,1865.20.00,−1107.26.00,−1244.51.00,curry silt,−77.17.00,−258.59.00,6029.27.00,−90030.12.00,FALSE,FALSE,697.12.00
878,Bob,1343.51.00,−1531.21.00,1818.04.00,−1208.13.00,−37.38.00,mustard silt,−493.01.00,192.04.00,6663.04.00,−89424.03.00,FALSE,FALSE,91.58.00
879,Bob,1610.43.00,191.45.00,1796.34.00,−582.18.00,421.50.00,surströmming,−260.50.00,1439.31.00,5538.35.00,−89373.57.00,TRUE,FALSE,−733.50.00
880,Jorg,43.28.00,−1315.29.00,2313.17.00,−269.08.00,−1228.24.00,surströmming,−236.04.00,−383.54.00,6189.18.00,−89572.39.00,TRUE,FALSE,1114.43.00
881,Jorg,682.09.00,733.28.00,1138.26.00,−1079.36.00,1613.37.00,mustard silt,−256.52.00,−1435.22.00,6895.21.00,−90739.28.00,FALSE,FALSE,−1685.16.00
882,Jorg,1503.04.00,−1585.28.00,1187.45.00,−1592.30.00,−156.42.00,surströmming,1486.33.00,−1587.02.00,7107.13.00,−90158.19.00,TRUE,FALSE,1075.24.00
883,Bob,1493.24.00,159.47.00,1215.10.00,−757.00.00,351.32.00,mustard silt,−1515.15.00,247.50.00,6887.13.00,−90152.26.00,FALSE,FALSE,−1060.18.00
884,Bob,387.07.00,−451.56.00,1086.30.00,−1292.15.00,−994.14.00,mustard silt,−858.52.00,611.11.00,6294.57.00,−89796.37.00,FALSE,FALSE,194.05.00
885,Jorg,−1332.53.00,1130.19.00,1127.07.00,−793.15.00,1154.10.00,mustard silt,460.53.00,1409.46.00,6358.51.00,−89340.44.00,FALSE,FALSE,−836.54.00
886,Bob,1538.36.00,142.49.00,1905.34.00,−920.10.00,314.12.00,surströmming,−92.08.00,147.21.00,6370.12.00,−89553.58.00,TRUE,FALSE,−953.11.00
887,Atsuto,191.53.00,−525.52.00,1799.18.00,−1709.33.00,−1156.55.00,surströmming,733.47.00,438.28.00,7106.09.00,−89317.43.00,TRUE,FALSE,1615.19.00
888,Jorg,776.08.00,−867.37.00,1920.24.00,−387.22.00,−243.06.00,surströmming,−15.22.00,−991.00.00,5673.34.00,−90811.35.00,TRUE,FALSE,906.32.00
889,Jorg,591.25.00,−891.56.00,1201.32.00,−1328.45.00,−629.44.00,surströmming,376.58.00,1198.12.00,7065.04.00,−89723.19.00,FALSE,FALSE,472.20.00
890,Bob,939.03.00,−1031.57.00,1182.52.00,−607.34.00,−604.38.00,mustard silt,−303.23.00,−934.39.00,6429.30.00,−90031.00.00,FALSE,FALSE,1188.06.00
891,Atsuto,1537.12.00,138.51.00,1017.52.00,−1267.10.00,305.28.00,mustard silt,−243.34.00,1369.03.00,6350.42.00,−89847.45.00,TRUE,FALSE,−634.57.00
892,Atsuto,585.43.00,−682.24.00,1805.25.00,−1656.25.00,−501.53.00,surströmming,−944.26.00,−509.07.00,5907.27.00,−90065.44.00,FALSE,FALSE,1321.53.00
893,Jorg,−59.36.00,69.24.00,1887.00.00,−1764.14.00,818.57.00,mustard silt,−1060.29.00,−639.35.00,5636.47.00,−90150.22.00,TRUE,FALSE,−921.10.00
894,Atsuto,329.40.00,185.22.00,1571.22.00,−443.24.00,740.56.00,mustard silt,1631.17.00,27.24.00,6728.14.00,−89902.39.00,TRUE,FALSE,−1602.57.00
895,Bob,329.34.00,−217.41.00,1569.08.00,−719.08.00,−812.02.00,old-fashioned silt,−1579.33.00,1178.22.00,5693.43.00,−89374.46.00,FALSE,FALSE,889.18.00
